Rooms,Type,Price,Distance,Bathroom,Car,logLandsize,logBuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Propertycount,Method_S,Method_SP,Method_VB,Regionname_Northern_Metropolitan,Regionname_South_Eastern_Metropolitan,Regionname_Southern_Metropolitan,Regionname_Victoria,Regionname_Western_Metropolitan,month,year,day_of_week
3,1,565000.0,38.0,1.0,2.0,2.8536982117761744,2.1931245983544616,1980.0,26,-38.16483,145.16383000000002,17055.0,1,0,0,0,1,0,0,0,7,2017,5
3,1,810000.0,38.0,1.0,2.0,2.9222062774390163,2.0755469613925306,1960.0,26,-38.15983,145.11351000000002,7566.0,1,0,0,0,1,0,0,0,7,2017,5
4,1,749000.0,12.9,2.0,2.0,2.749736315569061,2.2068258760318495,1970.0,18,-37.68269,144.88601,3285.0,0,1,0,0,0,0,0,1,7,2017,5
1,2,260000.0,7.3,1.0,1.0,0.0,1.591064607026499,1950.0,6,-37.8574,145.04795,10412.0,0,0,0,0,0,1,0,0,7,2017,5
1,2,330000.0,7.3,1.0,1.0,0.0,1.6532125137753437,1960.0,6,-37.85702,145.04801,10412.0,0,1,0,0,0,1,0,0,7,2017,5
2,2,501000.0,7.3,1.0,1.0,3.3044905277734875,1.8920946026904804,1960.0,6,-37.850190000000005,145.0465,10412.0,1,0,0,0,0,1,0,0,7,2017,5
3,1,1908000.0,16.7,1.0,2.0,2.8915374576725643,2.103803720955957,1970.0,8,-37.88462,145.17315,15321.0,1,0,0,0,0,0,0,0,7,2017,5
3,1,1070000.0,16.7,2.0,1.0,2.9242792860618816,2.0681858617461617,1970.0,8,-37.89813,145.14652,15321.0,1,0,0,0,0,0,0,0,7,2017,5
4,1,700000.0,11.2,2.0,1.0,2.8169038393756605,1.919078092376074,1950.0,1,-37.69558,144.93223,8870.0,1,0,0,1,0,0,0,0,7,2017,5
3,1,805000.0,11.2,1.0,2.0,2.8305886686851442,2.103803720955957,1970.0,1,-37.70691,144.93498,8870.0,1,0,0,1,0,0,0,0,7,2017,5
3,1,721000.0,11.2,1.0,1.0,2.7788744720027396,2.103803720955957,1970.0,1,-37.70067,144.92689,8870.0,1,0,0,1,0,0,0,0,7,2017,5
2,3,400000.0,11.2,1.0,1.0,2.012837224705172,1.8512583487190752,2012.0,1,-37.71122,144.91863,8870.0,0,0,1,1,0,0,0,0,7,2017,5
2,1,675000.0,11.2,2.0,1.0,2.3961993470957363,2.0,2011.0,1,-37.69705,144.94218999999998,8870.0,1,0,0,1,0,0,0,0,7,2017,5
4,3,656000.0,11.2,2.0,2.0,2.359835482339888,2.103803720955957,2003.0,1,-37.7046,144.91041,8870.0,1,0,0,1,0,0,0,0,7,2017,5
3,1,866000.0,16.1,2.0,2.0,2.8715729355458786,2.1702617153949575,1980.0,14,-37.71733,145.09622,8524.0,1,0,0,1,0,0,0,0,7,2017,5
4,1,1028000.0,16.1,3.0,4.0,2.966610986681934,2.103803720955957,1970.0,14,-37.69261,145.1105,8524.0,1,0,0,1,0,0,0,0,7,2017,5
3,3,495000.0,20.4,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,4864.0,1,0,0,1,0,0,0,0,7,2017,5
4,1,783000.0,20.4,2.0,2.0,2.8756399370041685,2.103803720955957,1970.0,18,-37.64163,144.90493,4864.0,1,0,0,1,0,0,0,0,7,2017,5
5,1,800000.0,20.4,3.0,2.0,2.7363965022766426,2.5224442335063197,2008.0,18,-37.61079,144.90823,4864.0,0,1,0,1,0,0,0,0,7,2017,5
3,1,735000.0,11.2,1.0,1.0,2.7972675408307164,2.089905111439398,1950.0,1,-37.71425,144.95013,2606.0,1,0,0,1,0,0,0,0,7,2017,5
2,3,595000.0,11.2,2.0,1.0,2.305351369446624,2.0492180226701815,2005.0,1,-37.71147,144.93927,2606.0,1,0,0,1,0,0,0,0,7,2017,5
2,3,539000.0,11.2,2.0,2.0,2.2068258760318495,2.103803720955957,1970.0,1,-37.70522,144.94702,2606.0,1,0,0,1,0,0,0,0,7,2017,5
3,1,1300000.0,32.3,2.0,2.0,3.255754786643044,2.103803720955957,1970.0,21,-38.00128,145.27213,3728.0,0,1,0,0,1,0,0,0,7,2017,5
1,2,580000.0,13.8,2.0,1.0,2.6875289612146345,2.103803720955957,2012.0,12,-37.93953,145.00096000000002,5454.0,0,1,0,0,0,1,0,0,7,2017,5
2,3,771000.0,13.8,1.0,1.0,0.0,2.0,1992.0,12,-37.94083,145.03682,2356.0,1,0,0,0,0,1,0,0,7,2017,5
4,1,622000.0,33.3,2.0,2.0,2.816241299991783,2.103803720955957,1989.0,21,-38.02683,145.25871,8256.0,0,1,0,0,1,0,0,0,7,2017,5
3,1,400000.0,33.3,1.0,1.0,2.4800069429571505,1.99563519459755,1998.0,21,-38.0457,145.27395,8256.0,0,0,0,0,1,0,0,0,7,2017,5
1,2,455000.0,5.3,1.0,1.0,0.0,1.6989700043360187,1960.0,7,-37.81823,145.03972,11308.0,1,0,0,0,0,1,0,0,7,2017,5
2,2,615888.0,6.2,1.0,1.0,2.9618954736678504,1.8692317197309762,1970.0,7,-37.81835,145.05895,6482.0,0,1,0,0,0,1,0,0,7,2017,5
4,1,1430000.0,8.9,2.0,3.0,2.833147111912785,2.103803720955957,1970.0,14,-37.74605,145.08504,2890.0,0,0,1,0,0,0,0,0,7,2017,5
2,2,534000.0,8.9,1.0,1.0,3.308350948586726,2.103803720955957,1970.0,14,-37.75715,145.06463,2890.0,1,0,0,0,0,0,0,0,7,2017,5
3,1,575500.0,8.8,1.0,1.0,2.640481436970422,2.103803720955957,1970.0,14,-37.73459,145.04394,2674.0,1,0,0,0,0,0,0,0,7,2017,5
3,1,600000.0,8.8,1.0,2.0,2.6830470382388496,2.103803720955957,1970.0,14,-37.73597,145.03916,2674.0,0,0,1,0,0,0,0,0,7,2017,5
2,2,445000.0,8.8,1.0,1.0,1.9777236052888478,2.103803720955957,1970.0,14,-37.74392,145.04692,2674.0,0,0,1,0,0,0,0,0,7,2017,5
3,1,1430000.0,16.0,1.0,0.0,2.847572659142112,2.103803720955957,1970.0,12,-37.9511,145.04171000000002,4794.0,0,1,0,0,0,1,0,0,7,2017,5
4,1,1820000.0,16.0,2.0,2.0,2.833147111912785,2.833147111912785,2006.0,12,-37.94882,145.03111,4794.0,1,0,0,0,0,1,0,0,7,2017,5
4,1,660000.0,18.0,2.0,2.0,2.8603380065709936,2.103803720955957,1970.0,22,-37.6869,144.7485,5556.0,1,0,0,0,0,0,0,1,7,2017,5
5,1,1475000.0,12.3,2.0,3.0,2.739572344450092,2.1986570869544226,1920.0,8,-37.90403,145.08118000000002,3145.0,1,0,0,0,0,1,0,0,7,2017,5
2,2,641000.0,12.3,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,3145.0,1,0,0,0,0,1,0,0,7,2017,5
5,1,2100000.0,7.8,3.0,2.0,2.869818207979328,2.3483048630481607,1960.0,14,-37.76086,145.05177,5549.0,0,0,0,0,0,0,0,0,7,2017,5
3,1,1510000.0,7.8,1.0,2.0,2.826722520168992,2.103803720955957,1970.0,14,-37.75973,145.03808,5549.0,1,0,0,0,0,0,0,0,7,2017,5
3,2,880000.0,7.8,2.0,1.0,2.403120521175818,2.103803720955957,1970.0,14,-37.75842,145.05075,5549.0,0,0,1,0,0,0,0,0,7,2017,5
2,1,1320000.0,7.8,1.0,0.0,2.79309160017658,2.060697840353612,1920.0,14,-37.76091,145.04437,5549.0,1,0,0,0,0,0,0,0,7,2017,5
2,1,575500.0,14.0,1.0,1.0,2.821513528404773,1.99563519459755,1960.0,18,-37.68988,144.91113,851.0,1,0,0,1,0,0,0,0,7,2017,5
3,1,775000.0,14.5,2.0,2.0,2.738780558484369,2.103803720955957,1970.0,17,-37.71796,144.827,2339.0,1,0,0,0,0,0,0,1,7,2017,5
4,1,635000.0,14.5,2.0,2.0,2.7259116322950483,2.143014800254095,1975.0,17,-37.71368,144.82082,2339.0,1,0,0,0,0,0,0,1,7,2017,5
3,1,675000.0,15.5,2.0,4.0,2.8506462351830666,2.103803720955957,1970.0,17,-37.72659,144.79668,3656.0,1,0,0,0,0,0,0,1,7,2017,5
3,1,620000.0,15.5,1.0,4.0,2.813580988568192,2.0043213737826426,1985.0,17,-37.71575,144.80598,3656.0,1,0,0,0,0,0,0,1,7,2017,5
5,1,1005000.0,11.7,3.0,2.0,2.775974331129369,2.247973266361807,1970.0,2,-37.7305,144.86863,5629.0,1,0,0,0,0,0,0,1,7,2017,5
4,3,710000.0,11.7,2.0,1.0,2.519827993775719,2.103803720955957,1970.0,2,-37.74165,144.86279,5629.0,1,0,0,0,0,0,0,1,7,2017,5
3,1,655000.0,10.4,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,1119.0,1,0,0,0,0,0,0,1,7,2017,5
3,1,700000.0,10.4,1.0,1.0,2.7715874808812555,2.1172712956557644,1970.0,17,-37.7219,144.85239,1119.0,1,0,0,0,0,0,0,1,7,2017,5
3,1,635000.0,10.4,2.0,2.0,2.2430380486862944,2.103803720955957,2002.0,17,-37.72012,144.86149,1119.0,0,0,0,0,0,0,0,1,7,2017,5
2,2,438000.0,3.4,1.0,1.0,3.630224410752432,2.103803720955957,1970.0,15,-37.79662,144.9254,5263.0,1,0,0,1,0,0,0,0,7,2017,5
2,2,710000.0,3.4,2.0,1.0,3.3296012483565187,2.123851640967086,1970.0,15,-37.79561,144.93499,5263.0,0,0,1,1,0,0,0,0,7,2017,5
1,2,390000.0,3.4,1.0,1.0,0.0,1.7853298350107671,2000.0,15,-37.79023,144.92335,5263.0,0,1,0,1,0,0,0,0,7,2017,5
1,2,410000.0,3.4,1.0,1.0,3.022840610876528,2.103803720955957,1970.0,15,-37.8036,145.0009,5263.0,0,0,0,1,0,0,0,0,7,2017,5
3,3,1205000.0,5.4,2.0,2.0,2.41161970596323,2.103803720955957,1970.0,7,-37.81317,145.05993,10331.0,1,0,0,0,0,1,0,0,7,2017,5
3,1,1410000.0,5.4,1.0,1.0,2.6074550232146687,2.0569048513364727,1930.0,7,-37.79893,145.04266,10331.0,0,0,0,0,0,1,0,0,7,2017,5
1,2,520000.0,5.4,1.0,1.0,0.0,2.103803720955957,1970.0,7,-37.80059,145.03274,10331.0,1,0,0,0,0,1,0,0,7,2017,5
5,1,1100000.0,25.2,3.0,2.0,2.718501688867274,2.103803720955957,1970.0,23,-37.8036,145.0009,8459.0,0,0,0,0,1,0,0,0,7,2017,5
3,1,811000.0,26.0,1.0,3.0,2.996949248495381,2.103803720955957,1957.0,20,-37.80467,145.30297,4654.0,1,0,0,0,0,0,0,0,7,2017,5
3,1,710500.0,16.3,2.0,1.0,2.8169038393756605,2.0827853703164503,1975.0,25,-37.67414,145.0205,8279.0,1,0,0,1,0,0,0,0,7,2017,5
3,1,752000.0,16.3,1.0,2.0,2.781755374652469,2.012837224705172,1950.0,25,-37.6708,145.01353,8279.0,1,0,0,1,0,0,0,0,7,2017,5
3,1,622000.0,16.3,1.0,2.0,2.760422483423212,2.0569048513364727,1970.0,25,-37.67146,145.03232,8279.0,1,0,0,1,0,0,0,0,7,2017,5
3,1,500000.0,41.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8743.0,1,0,0,0,0,0,1,0,7,2017,5
2,2,611000.0,12.7,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,4168.0,1,0,0,1,0,0,0,0,7,2017,5
3,3,650000.0,6.4,2.0,2.0,2.2041199826559246,2.110589710299249,2016.0,11,-37.78502,144.86733,3873.0,0,0,0,0,0,0,0,1,7,2017,5
2,2,435000.0,6.4,2.0,1.0,0.0,1.9867717342662448,2017.0,11,-37.77813,144.87287,3873.0,1,0,0,0,0,0,0,1,7,2017,5
3,1,876000.0,6.4,1.0,2.0,2.6242820958356683,2.103803720955957,1970.0,11,-37.77915,144.88137,3873.0,1,0,0,0,0,0,0,1,7,2017,5
1,2,338000.0,5.9,1.0,1.0,0.0,2.103803720955957,1970.0,6,-37.87012,145.03545,4675.0,0,1,0,0,0,1,0,0,7,2017,5
2,2,370000.0,8.4,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8801.0,1,0,0,0,0,1,0,0,7,2017,5
4,1,1340000.0,4.3,1.0,3.0,2.843855422623161,2.1931245983544616,1920.0,11,-37.78352,144.88981,4918.0,1,0,0,0,0,0,0,1,7,2017,5
3,1,450000.0,17.4,1.0,1.0,2.846955325019824,1.9867717342662448,1970.0,18,-37.66059,144.92006,4704.0,0,1,0,1,0,0,0,0,7,2017,5
3,1,440000.0,17.4,1.0,2.0,2.756636108245848,2.0530784434834195,1992.0,18,-37.64769,144.91359,4704.0,1,0,0,1,0,0,0,0,7,2017,5
2,2,1075000.0,0.0,2.0,1.0,0.0,2.103803720955957,1970.0,15,-37.81141,144.95879,17496.0,0,1,0,1,0,0,0,0,7,2017,5
4,1,550000.0,31.7,2.0,2.0,3.0941215958405612,2.290034611362518,1970.0,22,-37.68686,144.58157,3600.0,0,0,0,0,0,0,1,0,7,2017,5
3,1,373500.0,31.7,2.0,2.0,2.7686381012476144,2.0755469613925306,1980.0,22,-37.67831,144.57342,3600.0,1,0,0,0,0,0,1,0,7,2017,5
2,1,280500.0,29.8,1.0,1.0,2.2576785748691846,2.103803720955957,1990.0,22,-37.70411,144.57159,4718.0,1,0,0,0,0,0,1,0,7,2017,5
2,2,640000.0,20.0,1.0,1.0,2.110589710299249,1.863322860120456,1972.0,16,-37.98346,145.06313,6162.0,1,0,0,0,1,0,0,0,7,2017,5
4,1,1322000.0,20.0,2.0,2.0,2.745855195173729,2.103803720955957,1970.0,16,-37.97911,145.08045,6162.0,1,0,0,0,1,0,0,0,7,2017,5
3,3,940000.0,20.0,1.0,2.0,2.5211380837040362,2.20122009275668,1989.0,16,-37.97759,145.06482,6162.0,1,0,0,0,1,0,0,0,7,2017,5
3,1,767500.0,17.9,2.0,2.0,2.8129133566428557,2.103803720955957,1970.0,25,-37.67633,145.06922,10529.0,1,0,0,1,0,0,0,0,7,2017,5
3,1,705000.0,17.9,2.0,2.0,2.7259116322950483,2.103803720955957,1970.0,25,-37.66462,145.05659,10529.0,1,0,0,1,0,0,0,0,7,2017,5
3,1,705000.0,17.9,2.0,2.0,2.924795995797912,2.2095150145426308,1970.0,25,-37.67391,145.0618,10529.0,1,0,0,1,0,0,0,0,7,2017,5
4,1,790000.0,17.9,2.0,2.0,2.725094521081469,2.271841606536499,1990.0,25,-37.65217,145.04863,10529.0,1,0,0,1,0,0,0,0,7,2017,5
4,1,676000.0,17.9,2.0,2.0,2.7307822756663893,2.103803720955957,1970.0,25,-37.65532,145.04131,10529.0,1,0,0,1,0,0,0,0,7,2017,5
5,1,704500.0,17.9,3.0,2.0,2.8175653695597807,2.1172712956557644,1970.0,25,-37.6641,145.05123,10529.0,1,0,0,1,0,0,0,0,7,2017,5
4,1,550000.0,17.9,2.0,1.0,2.7259116322950483,2.24551266781415,1970.0,25,-37.65121,145.05404,10529.0,1,0,0,1,0,0,0,0,7,2017,5
5,1,598000.0,17.9,3.0,1.0,2.7259116322950483,2.089905111439398,1990.0,25,-37.65116,145.05438999999998,10529.0,1,0,0,1,0,0,0,0,7,2017,5
3,1,592000.0,17.9,1.0,1.0,2.7944880466591697,2.110589710299249,1992.0,25,-37.66294,145.06301000000002,10529.0,1,0,0,1,0,0,0,0,7,2017,5
3,1,602000.0,17.9,1.0,1.0,2.737987326333431,2.1367205671564067,1977.0,25,-37.65359,145.04276000000002,10529.0,1,0,0,1,0,0,0,0,7,2017,5
4,1,1401000.0,17.2,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,6871.0,1,0,0,0,0,0,0,0,7,2017,5
3,1,1095000.0,17.2,1.0,1.0,2.693726948923647,2.103803720955957,1970.0,10,-37.81498,145.18923999999998,6871.0,1,0,0,0,0,0,0,0,7,2017,5
2,1,480000.0,17.2,1.0,1.0,1.863322860120456,2.103803720955957,2006.0,10,-37.81477,145.18867,6871.0,1,0,0,0,0,0,0,0,7,2017,5
4,1,735000.0,28.8,2.0,2.0,2.9278834103307068,2.2068258760318495,1980.0,28,-37.81018,145.35396,2493.0,1,0,0,0,0,0,1,0,7,2017,5
1,1,1425500.0,6.2,1.0,1.0,2.7427251313046983,2.2810333672477277,1970.0,2,-37.76075,144.91926999999998,6232.0,1,0,0,0,0,0,0,1,7,2017,5
3,1,1320000.0,6.2,1.0,2.0,2.662757831681574,2.103803720955957,1970.0,2,-37.7693,144.93415,6232.0,1,0,0,0,0,0,0,1,7,2017,5
4,1,1270000.0,6.2,1.0,3.0,2.680335513414563,2.184691430817599,1925.0,2,-37.76421,144.90571,6232.0,1,0,0,0,0,0,0,1,7,2017,5
3,1,650000.0,26.5,2.0,2.0,3.0429690733931802,2.1065308538223815,1976.0,28,-37.78695,145.32513,8280.0,0,0,0,0,0,0,1,0,7,2017,5
4,1,845000.0,26.5,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,8280.0,0,1,0,0,0,0,1,0,7,2017,5
4,1,1400000.0,21.5,2.0,2.0,2.725094521081469,2.496929648073215,2007.0,16,-38.004290000000005,145.10286000000002,3650.0,0,0,0,0,1,0,0,0,7,2017,5
3,3,1627000.0,21.5,2.0,2.0,2.484299839346786,2.369215857410143,2007.0,16,-38.006440000000005,145.08478,3650.0,1,0,0,0,1,0,0,0,7,2017,5
3,1,1150000.0,14.2,2.0,3.0,2.813580988568192,2.103803720955957,1970.0,8,-37.89469,145.12363,13366.0,0,1,0,0,0,0,0,0,7,2017,5
3,3,1375000.0,14.2,2.0,2.0,2.5646660642520893,2.103803720955957,1970.0,8,-37.87904,145.12911,13366.0,1,0,0,0,0,0,0,0,7,2017,5
3,1,850000.0,14.2,1.0,2.0,2.4608978427565478,2.103803720955957,1970.0,8,-37.88598,145.1229,13366.0,0,0,1,0,0,0,0,0,7,2017,5
3,1,1850000.0,14.2,1.0,1.0,2.8561244442423,2.187520720836463,1960.0,8,-37.87754,145.12076000000002,13366.0,0,0,0,0,0,0,0,0,7,2017,5
5,1,1016000.0,18.8,2.0,2.0,2.941511432634403,2.103803720955957,1970.0,8,-37.93706,145.21124,7113.0,0,1,0,0,1,0,0,0,7,2017,5
4,1,992000.0,18.8,2.0,1.0,2.8981764834976764,2.103803720955957,1970.0,8,-37.91375,145.16438,7113.0,1,0,0,0,1,0,0,0,7,2017,5
4,1,1820000.0,10.1,2.0,1.0,2.801403710017355,2.424881636631067,1915.0,9,-37.89465,145.06984,4442.0,1,0,0,0,0,1,0,0,7,2017,5
3,1,1620000.0,10.1,2.0,1.0,2.8260748027008264,2.103803720955957,1970.0,9,-37.90583,145.07283,4442.0,1,0,0,0,0,1,0,0,7,2017,5
3,1,1000000.0,6.2,1.0,2.0,2.5646660642520893,2.103803720955957,1970.0,5,-37.84346,144.88947,5498.0,1,0,0,0,0,0,0,1,7,2017,5
2,3,425000.0,22.7,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,11806.0,0,0,0,0,1,0,0,0,7,2017,5
3,1,650000.0,22.7,1.0,1.0,2.8048206787211623,2.103803720955957,1970.0,23,-37.97593,145.18931,11806.0,0,1,0,0,1,0,0,0,7,2017,5
2,2,785000.0,1.8,2.0,1.0,0.0,1.9822712330395684,2008.0,15,-37.80202,144.95103999999998,6821.0,1,0,0,1,0,0,0,0,7,2017,5
2,2,620000.0,1.8,1.0,1.0,0.0,2.103803720955957,1970.0,15,-37.80272,144.95174,6821.0,0,0,1,1,0,0,0,0,7,2017,5
3,1,1040000.0,15.4,1.0,1.0,2.8627275283179747,2.103803720955957,1970.0,10,-37.82759,145.16751000000002,4973.0,0,0,1,0,0,0,0,0,7,2017,5
2,2,676000.0,15.4,1.0,1.0,2.1760912590556813,1.9294189257142926,1970.0,10,-37.8231,145.17911,4973.0,1,0,0,0,0,0,0,0,7,2017,5
3,1,1002000.0,15.4,1.0,2.0,2.7774268223893115,2.1583624920952498,1960.0,10,-37.80827,145.17885,4973.0,1,0,0,0,0,0,0,0,7,2017,5
4,3,1175000.0,15.4,3.0,2.0,2.462397997898956,2.2329961103921536,2011.0,10,-37.82895,145.17678,4973.0,1,0,0,0,0,0,0,0,7,2017,5
3,1,1365000.0,12.3,2.0,2.0,2.8169038393756605,2.103803720955957,1960.0,8,-37.89542,145.10055,3224.0,1,0,0,0,0,1,0,0,7,2017,5
3,2,800000.0,12.3,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,2547.0,1,0,0,0,0,1,0,0,7,2017,5
3,1,875000.0,12.3,2.0,2.0,2.4712917110589387,2.161368002234975,2006.0,8,-37.90088,145.11692,2547.0,1,0,0,0,0,1,0,0,7,2017,5
3,1,880000.0,15.5,2.0,2.0,2.7032913781186614,2.103803720955957,1970.0,16,-37.94043,145.09313999999998,3692.0,1,0,0,0,1,0,0,0,7,2017,5
3,1,1150000.0,15.5,1.0,2.0,2.7075701760979363,2.103803720955957,1970.0,8,-37.9237,145.09211000000002,3692.0,1,0,0,0,1,0,0,0,7,2017,5
4,2,774000.0,15.5,2.0,2.0,0.0,2.1702617153949575,2000.0,8,-37.91121,145.09598,3692.0,1,0,0,0,1,0,0,0,7,2017,5
3,1,1122000.0,15.5,1.0,2.0,2.8651039746411278,2.103803720955957,1970.0,8,-37.92109,145.10515,3692.0,1,0,0,0,1,0,0,0,7,2017,5
4,3,885000.0,15.5,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,3692.0,1,0,0,0,1,0,0,0,7,2017,5
1,2,327000.0,11.4,1.0,1.0,0.0,1.5185139398778875,1960.0,9,-37.89976,145.04215,3578.0,1,0,0,0,0,1,0,0,7,2017,5
4,1,1900000.0,11.4,2.0,2.0,2.8457180179666586,2.3242824552976926,1920.0,9,-37.9075,145.05329,3578.0,1,0,0,0,0,1,0,0,7,2017,5
4,1,2185000.0,21.5,2.0,3.0,2.3443922736851106,2.330413773349191,2010.0,16,-38.00205,145.07853,5087.0,1,0,0,0,1,0,0,0,7,2017,5
2,3,800000.0,1.8,1.0,1.0,2.164352855784437,2.103803720955957,1970.0,15,-37.7882,144.94205,2309.0,0,0,0,1,0,0,0,0,7,2017,5
2,3,605000.0,8.5,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,7485.0,1,0,0,1,0,0,0,0,7,2017,5
3,3,706000.0,8.5,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,7485.0,1,0,0,1,0,0,0,0,7,2017,5
3,1,1210000.0,8.5,2.0,1.0,2.519827993775719,2.3560258571931225,2012.0,1,-37.72623,144.94521,7485.0,1,0,0,1,0,0,0,0,7,2017,5
4,1,599900.0,14.7,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,15542.0,0,1,0,0,0,0,0,1,7,2017,5
2,2,635000.0,3.5,2.0,1.0,3.335858911319818,2.103803720955957,1970.0,3,-37.84146,144.94121,8648.0,0,0,1,0,0,1,0,0,7,2017,5
2,2,1003000.0,4.6,2.0,1.0,0.0,2.103803720955957,2003.0,6,-37.84696,144.99364,7717.0,1,0,0,0,0,1,0,0,7,2017,5
2,1,820000.0,8.4,1.0,1.0,2.1931245983544616,2.103803720955957,1970.0,4,-37.750240000000005,145.00413,14577.0,0,1,0,1,0,0,0,0,7,2017,5
3,1,1150000.0,8.4,0.0,0.0,2.7015679850559273,2.103803720955957,1970.0,4,-37.74936,144.98949,14577.0,0,1,0,1,0,0,0,0,7,2017,5
3,1,925000.0,12.0,1.0,2.0,2.8305886686851442,2.103803720955957,1940.0,4,-37.72167,145.01706,21650.0,1,0,0,1,0,0,0,0,7,2017,5
1,1,750000.0,12.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,21650.0,0,0,0,1,0,0,0,0,7,2017,5
3,2,530000.0,12.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,21650.0,0,0,1,1,0,0,0,0,7,2017,5
2,2,490000.0,12.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.71157,145.02913,21650.0,0,1,0,1,0,0,0,0,7,2017,5
3,1,526250.0,12.0,1.0,1.0,2.4899584794248346,2.103803720955957,1970.0,1,-37.72828,145.03033,21650.0,0,1,0,1,0,0,0,0,7,2017,5
1,1,351000.0,12.0,1.0,1.0,2.2278867046136734,1.806179973983887,1950.0,4,-37.69828,145.02184,21650.0,0,1,0,1,0,0,0,0,7,2017,5
3,1,760000.0,12.0,1.0,1.0,2.7831886910752575,2.103803720955957,1970.0,4,-37.72057,145.02615,21650.0,1,0,0,1,0,0,0,0,7,2017,5
3,1,880000.0,12.0,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,21650.0,1,0,0,1,0,0,0,0,7,2017,5
3,1,690000.0,12.0,1.0,2.0,2.711807229041191,2.103803720955957,1960.0,4,-37.70331,144.9838,21650.0,1,0,0,1,0,0,0,0,7,2017,5
2,2,715000.0,2.4,1.0,2.0,3.38524868240322,2.103803720955957,1970.0,0,-37.82276,144.99866,14949.0,1,0,0,1,0,0,0,0,7,2017,5
2,2,630000.0,2.4,1.0,1.0,0.0,2.103803720955957,1970.0,0,-37.81977,144.99597,14949.0,0,1,0,1,0,0,0,0,7,2017,5
2,1,1200000.0,2.4,2.0,1.0,2.278753600952829,2.103803720955957,1970.0,0,-37.81684,145.00606000000002,14949.0,0,0,1,1,0,0,0,0,7,2017,5
2,2,702000.0,2.4,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,14949.0,1,0,0,1,0,0,0,0,7,2017,5
4,1,1725000.0,19.9,2.0,2.0,3.0073209529227447,2.4927603890268375,2002.0,20,-37.78372,145.25311000000002,7785.0,1,0,0,0,0,0,0,0,7,2017,5
2,1,633000.0,19.9,1.0,2.0,2.093421685162235,1.9822712330395684,2005.0,20,-37.82223,145.22503999999998,7785.0,1,0,0,0,0,0,0,0,7,2017,5
4,1,1090000.0,21.3,1.0,2.0,2.951823035315912,2.0644579892269186,1950.0,20,-37.8159,145.24688,4407.0,1,0,0,0,0,0,0,0,7,2017,5
3,1,1060000.0,8.9,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,3540.0,0,0,0,0,0,0,0,0,7,2017,5
3,1,795000.0,23.5,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,11667.0,0,1,0,0,1,0,0,0,7,2017,5
4,1,936000.0,23.5,2.0,2.0,2.829946695941636,2.2810333672477277,1980.0,19,-37.916920000000005,145.25896,11667.0,1,0,0,0,1,0,0,0,7,2017,5
3,1,860000.0,23.5,2.0,2.0,2.7307822756663893,2.3443922736851106,2001.0,19,-37.92778,145.24796,11667.0,1,0,0,0,1,0,0,0,7,2017,5
5,1,715000.0,20.6,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,5833.0,1,0,0,1,0,0,0,0,7,2017,5
4,1,850000.0,15.2,3.0,2.0,2.8512583487190755,2.515873843711679,2017.0,12,-37.95095,145.02096,4497.0,0,0,0,0,0,1,0,0,7,2017,5
3,1,1435000.0,15.2,1.0,2.0,2.6444385894678386,2.103803720955957,1970.0,1,-37.8036,145.0009,4497.0,1,0,0,0,0,1,0,0,7,2017,5
3,1,1000000.0,22.2,2.0,2.0,3.037027879755775,2.103803720955957,1970.0,19,-37.89385,145.23848,2206.0,1,0,0,0,0,0,0,0,7,2017,5
